matchup ID,team ID,Team,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,373,376,379,382,385,388,391,394,397,400,403,406,409,412,415,418,421,424,427,430,433,436,439,442,445,448,451,454,457,460,463,466,469,472,475,478,481,484,487,490,493,496,499,502,505,508,511,514,517,520,523,526,529,532,535,538,541,544,547,550,553,556,559,562,565,568,571,574,577,580,583
0,8,Ran Diddle,0,37.4,37.4,37.9,43.7,43.7,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.1,50.2,50.8,50.8,50.7,51.5,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,51.6,52.7,52.7,52.7,52.7,52.7,53.7,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,58.5,58.5,58.5,59.0,59.0,59.0,59.0,59.1,59.1,59.1,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,62.8,62.8,62.7,62.7,63.4,62.5,63.1,63.3,64.1,64.1,64.1,64.1,64.1,64.1,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,67.6,67.6,67.84,67.84,67.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,65.84,68.64,68.64,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.36,70.96,70.96,71.2,71.2,71.2,68.9,71.2,71.2,71.2,71.2,71.2,71.2,72.7,70.7,71.6,71.68,77.64,77.64,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,77.94,84.58,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,85.26,86.1,86.1,86.1,86.98,86.98,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,91.94,93.04,93.04,93.04,93.64,94.08,94.08,95.28,95.88,95.88,95.88,95.88,96.68,100.84,100.84,100.84,100.84,100.84,100.84,100.84,100.84,101.16,101.16,101.16,101.16,101.16,101.16,101.16,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,101.68,102.28,102.28,102.28,102.28,102.28,102.28,103.0,103.0,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.5,104.5,104.5,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98,105.98
1,4,Alugalug KAT ,0,43.7,43.7,43.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,43.7,43.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,46.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,44.7,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,47.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,50.8,50.8,50.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,50.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,51.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,50.8,48.8,48.8,48.8,48.8,48.8,48.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,49.8,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,50.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,52.7,53.1,53.1,53.1,53.1,53.1,53.1,53.1,53.1,53.1,53.1,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.8,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.5,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,64.5,64.5,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,65.3,69.52,76.42,76.42,76.42,76.42,76.42,76.42,76.42,76.42,76.42,76.42,76.42,83.1,83.1,83.1,83.1,85.44,85.44,85.44,85.44,92.16,92.16,92.16,92.16,92.16,92.16,92.16,92.16,92.16,92.66,92.66,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.26,94.26,94.9,96.58,102.14,102.14,102.14,102.1,102.1,102.1,101.8,101.8
2,12,Randall's Randies,0,31.78,31.78,31.78,31.78,31.78,31.78,31.78,31.78,31.78,31.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,30.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78,27.78,30.68,31.58,31.58,31.58,31.58,31.58,31.58,31.58,31.58,31.58,31.58,31.48,31.48,31.48,31.48,31.48,31.48,30.48,30.48,30.48,30.48,30.48,31.48,31.48,31.48,32.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,30.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,29.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,27.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.48,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,30.98,30.98,28.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,30.98,31.38,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,31.88,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,34.98,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,43.38,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.48,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,47.48,51.68,51.68,51.68,51.68,58.28,58.28,58.28,58.28,60.28,60.28,60.28,60.28,60.28,60.28,60.28,60.28,60.28,60.28,60.28,60.18,60.18,60.18,60.18,60.18,60.18,60.18,60.18,60.18,60.18,60.18,60.18,60.18,60.18,60.28,62.38,62.68,62.68,62.78,62.78,63.98,65.08,65.08,65.08
3,2,Biggy Maliggy,0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.2,18.2,18.6,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.8,20.8,20.8,21.2,21.8,21.7,24.0,24.0,24.0,24.0,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.1,30.6,30.6,31.1,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,31.2,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.6,32.6,33.2,33.2,33.2,33.2,34.0,34.0,34.0,34.0,34.0,34.0,35.3,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.2,42.3,42.3,42.3,42.3,42.3,42.3,42.3,42.3,45.1,46.8,46.8,46.8,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,47.7,48.1,49.6,49.6,52.3,52.3,52.3,52.3,52.3,52.3,53.2,54.1,55.2,55.2,55.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.2,68.4,68.4,68.4,71.5,71.5,71.5,71.7,81.7,81.7,83.7,83.7,83.7,83.98,84.3,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,84.82,85.18,85.58,85.58,85.58,85.58,85.58,85.58,83.58,83.58,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,86.0,86.0,86.0,86.0,87.32,87.32,87.48,87.72,86.92,86.92,86.92,86.92,86.92,86.92,86.92,86.92,86.92,86.92,87.0,87.36,87.96,87.96,87.92,88.24,88.24,88.24,88.24,88.44,88.44,88.44,88.44,88.64,88.96,89.86,89.86,89.82,89.82,90.12,90.12,90.12,90.12,90.12,90.22,90.22,90.22,90.22,90.22,90.22,90.74,90.74,90.74,90.74,90.74,90.74,90.74,90.84,90.84,90.84,90.84,90.84,91.84,91.84,91.94,91.94,91.74,91.74,92.02,92.02,92.02,92.02,92.02,92.02,92.02,91.02,91.02,90.02,89.02,89.02,89.02,89.02,89.02,89.98,89.98,89.98,91.18,91.18,91.18,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,97.58,98.78,98.58,98.58,98.58,98.66,107.06,107.06,107.1,107.1,107.1,107.1,108.1,109.3,113.66,113.62,114.02,112.42,113.22,119.52,121.52,119.52,119.52,119.52,119.96,119.96,119.96,119.76,119.16,119.16,119.16,119.16,119.16,119.16,119.16,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,119.26,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,122.06,133.86,133.86,133.86,133.86,133.86,133.86,133.86,133.86,133.86,133.86,133.86,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46,138.46
4,1,The Randall Patrol,0,35.2,35.2,35.2,35.2,36.4,36.4,36.4,36.4,36.4,36.4,37.56,39.6,40.12,40.12,44.52,44.52,45.22,45.82,46.32,46.32,46.32,46.32,46.32,46.32,46.32,46.32,46.32,44.72,46.22,46.22,46.94,47.68,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,50.28,52.08,52.4,58.56,58.56,58.56,58.56,59.96,59.96,59.96,59.96,59.96,59.96,60.96,60.96,60.96,61.2,61.2,61.6,62.0,62.0,62.0,62.92,62.92,69.14,69.14,71.04,71.04,71.04,76.9,86.4,86.4,86.4,86.4,86.7,88.0,88.0,88.0,88.0,88.44,89.74,89.74,89.74,89.74,89.74,89.74,89.74,89.74,89.74,89.74,93.04,94.74,96.74,96.74,96.74,96.74,96.94,96.94,96.94,96.94,99.24,99.24,99.24,101.14,101.94,101.94,103.74,103.74,103.74,102.74,102.74,102.74,102.74,102.74,102.74,102.74,103.92,104.4,105.04,105.04,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,108.2,108.2,108.8,108.8,109.08,114.44,114.44,116.84,117.24,116.24,116.24,116.24,117.08,117.0,122.28,122.28,123.68,134.08,134.08,132.08,132.08,132.04,132.04,132.04,132.04,132.04,132.04,132.04,132.04,132.04,132.04,132.04,132.04,132.04,132.04,132.04,134.04,134.04,134.04,134.04,134.04,134.04,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,136.64,140.14,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.04,140.44,140.44,140.44,140.44,140.44,140.44,140.44,140.44,140.44,140.44,140.44,141.04,141.14,141.14,141.14,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.64,141.34,141.34,141.34,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94,142.94
5,7,Sausage Brainᴿᴰ,0,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.94,1.94,1.94,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,3.06,3.36,3.92,4.02,8.22,8.22,8.22,8.22,10.42,10.42,10.42,10.42,10.42,14.82,14.82,14.82,15.06,15.54,15.54,15.54,15.54,15.54,15.54,15.54,15.54,18.44,18.44,18.44,18.44,18.44,18.74,18.74,18.74,18.74,18.74,18.74,18.74,18.74,20.74,20.74,22.78,22.78,22.78,22.84,22.84,25.54,25.54,32.54,32.54,32.74,32.74,32.74,35.26,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,34.96,35.46,36.76,38.16,38.34,38.34,38.34,39.04,39.04,39.04,39.04,39.04,39.24,39.54,39.54,39.54,39.54,39.54,39.54,39.54,39.54,39.54,37.82,37.92,37.92,37.92,37.92,39.12,40.08,46.66,46.66,46.66,46.66,46.66,46.66,48.06,48.06,48.06,48.06,48.06,48.06,48.26,48.26,48.26,48.58,50.34,51.1,51.38,52.78,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.48,53.98,53.98,53.98,53.98,56.48,56.48,56.48,57.58,57.58,58.58,58.58,59.58,59.58,57.58,57.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,67.58,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,68.68,69.58,69.58,69.58,71.18,71.18,71.18,71.18,71.18,71.18,71.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,69.18,67.18,79.58,79.58,79.58,79.58,79.58,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,81.28,79.28,79.28,79.28,79.28,79.28,79.28,79.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,82.28,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,84.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58,83.58
0,5,Tub Girl's Tub Scrubbers,0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,1.1,1.1,0.9,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,4.4,4.4,4.4,4.4,4.4,5.5,6.0,6.0,6.8,7.3,7.3,7.3,7.3,7.3,7.3,9.0,9.0,10.2,10.2,10.2,11.3,11.6,12.2,12.2,12.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,19.8,20.1,20.4,20.4,20.4,20.4,20.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.4,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.9,22.9,27.7,27.7,27.7,27.7,27.7,27.7,27.7,29.0,29.0,29.0,29.0,29.0,31.3,31.3,31.3,31.3,31.3,31.3,31.3,32.0,33.2,33.2,33.5,33.7,33.7,33.7,33.7,33.7,35.2,35.2,35.2,35.2,35.2,35.4,35.5,35.5,37.5,38.7,38.7,38.7,38.7,38.7,38.7,38.7,38.9,38.9,38.9,38.9,38.9,36.8,36.8,36.8,36.9,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,37.9,39.2,39.2,39.2,39.2,39.2,39.2,39.2,49.4,49.4,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,63.6,63.6,63.6,63.6,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.1,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.7,64.7,64.7,64.7,62.7,62.7,62.7,62.7,62.7,62.7,62.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,61.9,61.9,61.9,61.9,63.1,65.0,65.0,65.0,65.0,65.0,65.0,65.0,64.9,64.9,64.9,64.9,68.1,68.1,68.1,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,80.3,81.0,81.0,81.0,79.1,79.1,79.1,77.1,77.3,77.3,77.3,77.2,77.2,77.2,77.2,77.2,77.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,74.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2,82.2
