matchup ID,team ID,Team,0,3,6,9,12,15,18,21,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,119,122,125,128,131,134,137,140,143,146,149,152,155,158,161,164,167,170,173,176,179,182,185,188,191,194,197,200,203,206,209,212,215,218,221,224,227,230,233,236,239,242,245,248,251,254,257,260,263,266,269,272,275,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,692,694,696,698,700,702,704,706,708,710,712,714,716,718,720,722,724,726,728,730,732,734,736,738,740,742,744,746,748,750,752,754,756,758,760,762,764,766,768,770,772,774,776,778,780,782,784,786,788,790,792,794,796,798,800,802,804,806,808,810,812,814,816,818,820,822,824,826,828,830,832,834,836,838,840,842,844,846,848,850,852,854,856,858,860,862,864,866,868,870,872,874,876,878,880,882,884,886,888,890,892,894,896,898,900,902,904,906,908,910,912,914,916,918,920,922,924,926,928,930,932,934,936,938,940,942,944,946,948,950,952,954,956,958,960,962,964,966,968,970,972,974,976,978,980
0,6,Attorney Generals,0,7,12.84,13.08,13.08,13.08,13.08,13.08,13.08,13.44,13.44,13.44,13.44,13.8,13.96,14.32,14.32,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,14.92,15.28,15.28,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.24,15.96,15.92,15.92,15.92,15.92,15.92,15.92,15.92,16.4,17.48,18.18,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,17.98,28.28,28.28,28.28,31.18,31.18,31.18,31.18,31.18,31.18,31.18,31.18,31.18,31.18,31.18,31.18,31.18,31.18,31.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.18,29.78,29.78,31.18,33.18,33.18,33.18,33.18,33.18,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.88,33.98,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28,35.28,41.88,41.88,41.88,41.88,41.88,39.88,39.88,43.78,43.78,43.78,43.78,43.78,43.78,43.78,43.78,43.78,43.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,44.78,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,49.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,37.48,50.58,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,54.38,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,55.88,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,63.58,67.98,67.98,67.98,67.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,70.08,70.58,71.68,71.68,72.38,72.48,72.48,72.48,72.48,72.48,72.48,72.48,72.48,72.48,72.48,72.28,72.28,72.28,72.28,72.28,73.98,73.98,87.48,87.48,87.98,88.08,88.08,88.08,88.08,95.28,95.28,96.98,96.98,96.98,98.58,98.58,98.58,100.08,100.08,100.08,100.08,100.08,100.48,100.48,100.48,100.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48
1,9,Inhumane Texan Koch’n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,17.9,17.9,17.9,17.9,17.9,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,28.8,35.5,35.5,35.5,35.5,37.2,37.2,37.2,37.2,37.2,37.2,38.5,38.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,39.5,41.1,41.1,41.1,41.1,41.1,42,42.8,42.8,42.8,42.8,42.8,43.9,43.9,43.9,43.9,43.9,43.9,51,51.2,51.2,51.2,51.2,51.5,53.3,54.1,54.1,54.1,56.6,56.6,57.1,57.2,57.1,57.1,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.8,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.8,58.8,58.8,58.8,58.8,59.4,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,62,62,62,62,62,62.3,62.3,62.3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5,64.3,64.3,64.3,64.3,64.5,64.5,64.5,64.5,75,76.3,76.7,76.7,76.7,76.7,76.7,76.7,76.7,77.4,78,78.3,78.7,78.7,87.2,87.4,87.3,93.7,93.7,93.9,95.2,95.2,96.6,96.6,97,97,97,97,97,97,98.8,98.8,98.8,98.8,99.4,99.5,101.3,100,100,101.5,104.4,104.4,104.4,104.4,104.4,104.4,104.4,105.7,105.8,105.8,107,107,107,107,107,107,109,116.1,116.1,116.1,116.1,117.3,117.3,117.3,117.3,117.3,117.3,117.3,117.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,135.3,135.3,135.3,135.3,133.3,133.3,133.3,133.3,133.3,109.5,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,132.3,132.3,132.3,132.3,132.3,132.3,132.3,132.3,132.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,133.3,132.3,132.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,130.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.3,127.66,128.44,129.92,130.32,130.32,130.32,130.32,130.32,130.32,130.44,130.44,130.44,130.44,130.44,130.88,131.12,131.4,131.4,131.52,131.52,131.52,131.52,131.52,131.52,131.64,132.48,133.24,137.88,137.88,137.88,137.88,137.88,135.88,135.88,135.88,135.88,135.88,136.38,137.26,137.26,138.04,138.04,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.2,143.44,144.96,144.96,144.96,144.96,144.96,144.96,144.96,144.96,144.96,144.96,144.96,145.92,146.04,146.04,146.2,152.24,152.24,152.24,152.24,152.24,152.24,152.24,152.48,152.72,152.72,152.72,152.72,152.72,152.72,152.72,152.72,153.96,154.44,155.52,155.52,156.02,156.02,156.02,156.02
2,2,Biggy Maliggy,0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,4.44,5.48,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,5.8,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.42,6.42,6.42,6.42,6.42,6.42,6.42,8.82,8.82,8.82,8.82,8.82,8.82,8.82,9.32,9.62,9.62,9.62,9.62,9.62,9.62,9.62,9.72,9.72,9.72,10.32,11.62,12.82,13.42,13.42,14.14,14.42,14.42,14.42,14.42,14.42,14.42,14.42,14.42,15.42,15.62,17.64,15.64,15.64,16.68,20.72,20.72,20.72,21.32,21.92,21.92,21.92,21.92,21.92,21.92,21.92,21.92,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,22.56,25.66,26.3,26.3,26.3,26.3,26.8,28.3,36,36,36,36,36,36,37.1,37.3,37.3,37.3,37.3,37.4,37.4,37.4,37.6,37.6,37.6,37.6,37.6,37.6,37.6,38.2,37.8,37.8,38.2,39.04,39.84,40.4,40.5,40.7,40.7,40.7,40.7,40.7,40.7,40.7,41.4,41.4,41.4,41.4,41.56,41.76,41.96,42.36,42.4,42.6,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,50.6,50.6,50.6,50.6,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,59.1,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,62.9,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,70.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,71.3,81.3,81.3,81.3,81.4,82.8,82.8,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,83.7,85.7,86.4,87.5,87.5,87.5,87.5,87.5,84.5,83.5,83.5,83.6,84.4,84.4,84.4,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.7,83.7,84.1,84.1,84.1,84.1,83.1,83.1,83.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,82.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1
3,1,3|_173 |=4|\|74 $-/  (-|_||2|_|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,1.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,2.28,3.48,3.48,3.48,6.5,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,12.86,12.86,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,17.28,17.28,17.28,17.28,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,19.4,20.4,20.4,22.16,22.64,27.64,27.64,27.64,27.64,27.64,29.54,29.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.86,28.06,28.78,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,28.98,29.22,29.22,29.22,29.22,29.22,30.12,30.12,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,34.64,36.84,36.84,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,39.94,45.94,45.94,45.94,45.94,46.44,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74,46.74,47.24,47.74,47.74,49.84,50.74,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,52.34,52.34,54.74,54.74,55.34,55.34,56.04,56.04,56.04,56.04,56.04,56.04,56.24,56.24,56.24,56.24,56.24,56.24,56.24,57.14,56.94,56.94,56.94,56.94,56.94,58.84,59.34,59.34,59.34,59.34,59.34,59.34,62.14,63.14,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.44,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,63.74,64.24,64.24,64.24,64.24,64.24,64.74,64.74,64.74,64.74,64.64,64.64,64.64,64.64,64.64,64.64,65.24,68.74,68.74,68.54,68.54,68.54,68.54,68.54,68.54,69.34,69.34,70.54,70.74,70.74,70.54,70.54,71.64,72.24,72.24,73.04,73.04,73.04,73.34,73.34,73.34,73.64,73.64,73.64,74.54,76.34,76.34,77.04,77.04,77.04,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,83.44,84.14,84.34,84.34,84.34,84.34,84.34,84.34,84.34,84.34,84.54,84.64,84.64,84.64,84.64,84.64,84.64,84.64,84.64,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,85.54,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,96.94,97.94,97.94,97.94,97.94,97.94,97.94,98.94,92.94,92.94,92.94,92.94,92.94,92.94,92.94,92.94,92.94,92.94,91.94,91.94,89.94,90.94,90.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94,93.94
